year,title,artist,id,uri,rank,genre,cover,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mode,time_signature,duration_ms,start_time
1947,Serenade Of The Bells,Jo Stafford,1iqKnFk7HVq9QFVWMC4cJy,spotify:track:1iqKnFk7HVq9QFVWMC4cJy,57,Pop,FALSE,0.265,0.205,10,-11.568,0.0322,0.939,0,0.129,0.261,83.062,1,4,177160,1:02
1947,Huggin' and Chalkin',Kay Kyser,2asgcBIsx1MBr2m91ljRiX,spotify:track:2asgcBIsx1MBr2m91ljRiX,58,Jazz,FALSE,0.751,0.175,10,-12.942,0.0484,0.965,0.00017,0.346,0.752,116.657,1,4,189827,0:12
1947,Golden Earrings - Remastered,Peggy Lee,0rcHLnBQzzGrbt2cbbYZiO,spotify:track:0rcHLnBQzzGrbt2cbbYZiO,58,Pop,FALSE,0.378,0.179,2,-14.591,0.0311,0.561,0.000914,0.118,0.459,177.137,1,4,181067,0:57
1947,Zip-A-Dee-Doo-Dah,Johnny Mercer,6qVVAYxUfdo5gmrUK7cret,spotify:track:6qVVAYxUfdo5gmrUK7cret,59,Pop,FALSE,0.625,0.332,8,-11.356,0.0509,0.83,0,0.298,0.851,123.978,1,4,172960,0:08
1948,Manana (Is Soon Enough For Me),Peggy Lee,3baBjQISAznjkg8WwzipPM,spotify:track:3baBjQISAznjkg8WwzipPM,3,Pop,FALSE,0.751,0.566,2,-13.624,0.102,0.36,0,0.272,0.935,122.282,0,4,178733,0:11
1948,Nature Boy - Remastered,Nat King Cole,6Oqq1gkewSjOHbW85Q2ppF,spotify:track:6Oqq1gkewSjOHbW85Q2ppF,4,Jazz,FALSE,0.338,0.0865,7,-19.504,0.0335,0.923,0.0013,0.129,0.156,64.781,0,4,174027,1:10
1948,Woody Woodpecker Song,Kay Kyser,4a5fzw7uaQJsRX1XFzr3NH,spotify:track:4a5fzw7uaQJsRX1XFzr3NH,5,Jazz,FALSE,0.815,0.289,0,-11.656,0.0568,0.886,4.35E-05,0.307,0.892,135.347,1,4,182507,0:06
1948,Twelfth Street Rag,Pee Wee Hunt,5zI1sjgn3TNnsZG3Yw1z76,spotify:track:5zI1sjgn3TNnsZG3Yw1z76,7,Jazz,FALSE,0.661,0.501,3,-11.537,0.0428,0.454,0.901,0.0856,0.961,107.06,1,4,172771,0:41
1948,A Tree in the Meadow,Margaret Whiting,1q3BRBmEi6v0nDH56dmeq4,spotify:track:1q3BRBmEi6v0nDH56dmeq4,8,Pop,FALSE,0.158,0.202,8,-13.082,0.0333,0.938,0.000187,0.103,0.229,83.079,1,4,175299,1:04
1948,Buttons And Bows,Dinah Shore,5fnRVoG3VypqQYm8506zU5,spotify:track:5fnRVoG3VypqQYm8506zU5,9,Pop,FALSE,0.589,0.065,0,-15.9,0.109,0.926,0,0.19,0.839,178.75,1,4,121600,0:37
1948,"I Love You, Yes I Do",Bull Moose Jackson and His Buffalo Bearcats,4RdB68qqZ4QKxsnVWMi6tQ,spotify:track:4RdB68qqZ4QKxsnVWMi6tQ,10,R&B/Soul,FALSE,0.299,0.282,6,-16.252,0.033,0.947,0.114,0.246,0.243,66.714,1,4,185280,0:04
1948,King Size Papa,Julia Lee and Her Boy Friends,5DxF8G2D1Y6WfIWm640LAn,spotify:track:5DxF8G2D1Y6WfIWm640LAn,11,Jazz,FALSE,0.758,0.222,8,-12.743,0.17,0.879,0.00158,0.1,0.72,149.423,1,4,161733,0:12
1948,Tomorrow Night - Remastered,Lonnie Johnson,5NCrgOq8lPQOzhVe1LqawS,spotify:track:5NCrgOq8lPQOzhVe1LqawS,12,Jazz,TRUE,0.628,0.147,5,-11.125,0.0349,0.988,0.522,0.107,0.487,90.394,1,4,183671,0:52
1948,Good Rockin’ Tonight,Wynonie Harris,5bx4CWCOHRsU8lvMcliWUs,spotify:track:5bx4CWCOHRsU8lvMcliWUs,13,Jazz,FALSE,0.577,0.581,1,-8.133,0.0468,0.858,1.75E-05,0.652,0.921,74.209,1,4,167080,0:35
1948,Long gone,Sonny Thompson,6iC677ZnjXAa2ixQ3hIf6z,spotify:track:6iC677ZnjXAa2ixQ3hIf6z,14,Jazz,FALSE,0.625,0.421,7,-11.471,0.0722,0.905,0.902,0.093,0.565,103.488,1,4,344267,1:20
1948,Run Joe,Louis Jordan,7AL9KhNlR3j6Vt1DSuwAjf,spotify:track:7AL9KhNlR3j6Vt1DSuwAjf,15,Jazz,FALSE,0.683,0.401,10,-12.354,0.282,0.819,0,0.131,0.951,200.779,1,4,202853,0:26
1948,I Can't Go On Without You,Bull Moose Jackson and His Buffalo Bearcats,4SwNQAhpML9G62mo4UdLdI,spotify:track:4SwNQAhpML9G62mo4UdLdI,16,R&B/Soul,FALSE,0.241,0.324,5,-8.577,0.0362,0.989,0.0298,0.179,0.303,68.833,0,3,182613,0:56
1948,Messin' Around,Memphis Slim and His House Rockers,7lQ70qjpOqsEz1WCMfgLyx,spotify:track:7lQ70qjpOqsEz1WCMfgLyx,17,Jazz,FALSE,0.548,0.16,5,-12.342,0.0351,0.944,0.81,0.0674,0.164,115.139,1,4,172760,0:45
1948,Pretty Mama Blues,Ivory Joe Hunter,6vkvarO47t5Bk6zkhmzEFw,spotify:track:6vkvarO47t5Bk6zkhmzEFw,19,Jazz,FALSE,0.383,0.388,3,-7.509,0.0298,0.98,0.474,0.119,0.446,86.672,1,3,171080,0:00
1948,Corn Bread,Hal Singer Sextet,56RPGZlcAxgLNflkHfklRQ,spotify:track:56RPGZlcAxgLNflkHfklRQ,20,Jazz,FALSE,0.537,0.497,1,-8.037,0.0371,0.47,0.000652,0.0499,0.911,78.164,1,4,180960,0:40
1948,Late Freight,Sonny Thompson,0h7OqqRoUp8b9AER6PaWhq,spotify:track:0h7OqqRoUp8b9AER6PaWhq,21,Jazz,FALSE,0.622,0.193,11,-13.2,0.042,0.928,0.886,0.137,0.796,100.342,1,4,132067,0:38
1948,Am I Asking Too Much,Dinah Washington,2HptJqXGMWpVghHWg7VXIa,spotify:track:2HptJqXGMWpVghHWg7VXIa,22,Jazz,FALSE,0.525,0.151,7,-11.329,0.0436,0.974,0.000297,0.544,0.387,80.325,1,4,168680,0:11
1948,Blues After Hours,Pee Wee Crayton,60ySIiaWLG77hphydDwmNn,spotify:track:60ySIiaWLG77hphydDwmNn,23,Jazz,FALSE,0.583,0.304,7,-13.155,0.0403,0.982,0.883,0.147,0.408,118.619,1,3,183280,0:30
1948,It's Too Soon to Know,The Orioles,1lEK6Piab5w6Nift2VMZN5,spotify:track:1lEK6Piab5w6Nift2VMZN5,24,R&B/Soul,FALSE,0.404,0.0437,2,-15.261,0.0357,0.986,3.14E-05,0.1,0.186,118.759,1,3,181107,0:37
1948,Chicken Shack Boogie,Amos Milburn,0TXYf6MztvUCInMeNDm1f5,spotify:track:0TXYf6MztvUCInMeNDm1f5,25,R&B/Soul,FALSE,0.586,0.642,7,-9.749,0.0574,0.547,0.00214,0.102,0.758,137.672,1,4,170467,0:20
1948,Long About Midnight,Roy Brown,6wbbom72nGqDNgfK61sRed,spotify:track:6wbbom72nGqDNgfK61sRed,27,Jazz,FALSE,0.614,0.308,5,-9.987,0.069,0.891,0.00875,0.251,0.579,114.669,1,3,182125,1:25
1948,Bewildered,Amos Milburn,0IgeMXqYmSQhuEenBqcGuP,spotify:track:0IgeMXqYmSQhuEenBqcGuP,28,Jazz,TRUE,0.612,0.292,1,-15.152,0.0458,0.515,0.0208,0.0902,0.408,81.13,1,3,240411,0:55
1948,I'll Dance At Your Wedding,Peggy Lee,5X3vGOJ5HfQ7BmKYMQObMz,spotify:track:5X3vGOJ5HfQ7BmKYMQObMz,29,Pop,FALSE,0.82,0.167,0,-12.428,0.0528,0.879,3.72E-05,0.0575,0.701,138.241,1,4,180040,0:34
1948,Pass That Peace Pipe,Margaret Whiting,6BnYgQdCumh281c6D9oJLF,spotify:track:6BnYgQdCumh281c6D9oJLF,30,Pop,FALSE,0.612,0.279,0,-12.013,0.148,0.78,0,0.0456,0.874,178.097,0,4,180933,0:46
1948,Now Is The Hour (Maori Farewell Song) - Single Version,Bing Crosby,5cKQgceA7dTRLLKlEyhUlI,spotify:track:5cKQgceA7dTRLLKlEyhUlI,31,Pop,FALSE,0.193,0.0465,1,-21.226,0.0326,0.994,0.0427,0.0993,0.244,83.573,1,3,189293,0:08
1948,Beg Your Pardon,Dinning Sisters,3dDAtKNd38LuQbosN5zRiq,spotify:track:3dDAtKNd38LuQbosN5zRiq,32,Country,FALSE,0.523,0.0786,10,-18.562,0.0335,0.938,0.0239,0.141,0.741,129.853,1,4,169427,0:32
1948,Pianissimo,Buddy Clark,69LZY0F2zRA1nmxc41eZhw,spotify:track:69LZY0F2zRA1nmxc41eZhw,33,Pop,FALSE,0.449,0.0142,5,-22.858,0.0452,0.989,0.036,0.0905,0.381,72.559,1,4,192947,0:13
1948,But Beautiful - Single Version,Bing Crosby,2Za8kcVCMfpupee1X4BtWQ,spotify:track:2Za8kcVCMfpupee1X4BtWQ,34,Pop,FALSE,0.233,0.105,1,-15.603,0.0387,0.915,0.208,0.106,0.147,80.346,1,4,165907,0:35
1948,Sabre Dance,Woody Herman & His Orchestra,4SxTjzPUhCXvZxtnj67jG9,spotify:track:4SxTjzPUhCXvZxtnj67jG9,36,Jazz,FALSE,0.593,0.797,0,-10.866,0.495,0.483,0.638,0.115,0.681,86.449,1,4,153387,0:39
1948,Because,Perry Como,0U6bz8R9RZ88rEqEAKH5HA,spotify:track:0U6bz8R9RZ88rEqEAKH5HA,37,Pop,FALSE,0.209,0.102,8,-12.654,0.0338,0.919,0.000123,0.319,0.136,165.616,1,4,167827,1:27
1948,Haunted Heart - Remastered,Jo Stafford,5VJypEikmk2TvkrEKQEC1C,spotify:track:5VJypEikmk2TvkrEKQEC1C,39,Pop,FALSE,0.273,0.261,10,-11.404,0.0347,0.923,3.97E-05,0.151,0.175,96.316,1,4,164600,0:30
1948,Little White Lies,Dinah Shore,7h2GzreCGfhThBVusQJH7R,spotify:track:7h2GzreCGfhThBVusQJH7R,40,Jazz,FALSE,0.718,0.0331,2,-20.149,0.0903,0.894,0,0.342,0.496,118.644,1,4,140907,0:24
1948,Shine,Ella Fitzgerald,7wkE4ydr92uWV0cQAOeizS,spotify:track:7wkE4ydr92uWV0cQAOeizS,43,Jazz,FALSE,0.648,0.148,2,-13.328,0.0515,0.956,0.000968,0.0441,0.762,144.328,1,4,171000,0:57
1948,Toolie Oolie Doolie (The Yodel Polka) - Single Version,The Andrews Sisters,1853NdppsN5f60N80koQlk,spotify:track:1853NdppsN5f60N80koQlk,44,Pop,FALSE,0.624,0.0545,10,-16.067,0.0328,0.956,0,0.088,0.357,116.531,1,4,171853,0:27
1948,The Dickey-Bird Song,Freddy Martin,2aJBEqH4XMGhqqMupMLKvp,spotify:track:2aJBEqH4XMGhqqMupMLKvp,45,Jazz,FALSE,0.737,0.0757,0,-18.507,0.0502,0.948,0.000132,0.116,0.491,111.496,1,4,183773,0:59
1948,My Happiness,Ella Fitzgerald,4MQjeJBcHskwbFMWwTT6QT,spotify:track:4MQjeJBcHskwbFMWwTT6QT,48,Jazz,FALSE,0.323,0.0767,7,-15.733,0.0318,0.991,0,0.0939,0.202,83.256,1,4,199133,0:39
1948,Love Somebody,Doris Day,3sHz9fNxVToBfJSVKPdQLc,spotify:track:3sHz9fNxVToBfJSVKPdQLc,49,Pop,FALSE,0.811,0.111,9,-12.903,0.0558,0.768,0,0.0711,0.64,132.899,1,4,181800,0:07
1948,Confess,Doris Day,5n18IxFNu7p63dMrBHhOgy,spotify:track:5n18IxFNu7p63dMrBHhOgy,50,Pop,FALSE,0.626,0.077,5,-14.028,0.051,0.96,0,0.167,0.595,99.072,0,3,178227,0:50
1948,The Maharajah Of Magador,Vaughn Monroe,7GK8D6M9Uic0bVAO7iBMsj,spotify:track:7GK8D6M9Uic0bVAO7iBMsj,51,Jazz,FALSE,0.543,0.267,6,-10.913,0.0506,0.89,0.00115,0.154,0.538,93.368,1,4,184483,0:38
1948,It's Magic,Doris Day,2jMtsvZTUCSFqfqp3Vqrz8,spotify:track:2jMtsvZTUCSFqfqp3Vqrz8,52,Pop,FALSE,0.226,0.108,5,-13.352,0.0368,0.91,3.04E-05,0.145,0.141,81.874,1,4,205893,0:56
1948,Cool Water,Vaughn Monroe,0a3yLh9wscuKR5O5p1pijn,spotify:track:0a3yLh9wscuKR5O5p1pijn,53,Pop,FALSE,0.406,0.275,2,-9.455,0.0335,0.994,0.0788,0.12,0.466,140.367,1,4,186907,1:06
1948,Bluebird Of Happiness,Jan Peerce,7AwNJe0eBBZRQBEh95rgHz,spotify:track:7AwNJe0eBBZRQBEh95rgHz,59,Jazz,FALSE,0.253,0.349,6,-12.167,0.0569,0.983,0.000187,0.142,0.234,78.32,1,4,296133,0:14
1948,Say Something Sweet To Your Sweetheart,The Ink Spots,3pdoUlWuqR8ghW0Xxx2p9d,spotify:track:3pdoUlWuqR8ghW0Xxx2p9d,60,R&B/Soul,FALSE,0.479,0.189,8,-17.234,0.0484,0.968,0.00131,0.135,0.307,92.718,1,4,187493,0:08
1948,Cuanto Le Gusta,Carmen Miranda,3EJ0Bi2xuE3Rv9EVcEIaze,spotify:track:3EJ0Bi2xuE3Rv9EVcEIaze,62,Pop,TRUE,0.836,0.487,5,-11.114,0.0649,0.852,7.19E-05,0.0641,0.966,133.815,1,4,184800,0:06
1948,You Were Only Fooling (While I Was Falling In Love),Kay Starr,3BxYHbP7hiZmmmvEu0JLsh,spotify:track:3BxYHbP7hiZmmmvEu0JLsh,63,Pop,FALSE,0.586,0.0984,5,-16.581,0.037,0.937,4.25E-06,0.124,0.439,136.075,1,4,187267,0:07
1949,All I Want For Christmas (Is My Two Front Teeth),Spike Jones and His Orchestra,4BYos5H4sgLhB7s2KMqSLY,spotify:track:4BYos5H4sgLhB7s2KMqSLY,2,Jazz,FALSE,0.668,0.215,10,-10.548,0.293,0.951,0,0.183,0.696,137.763,1,3,187400,0:27
1949,A Little Bird Told Me,Evelyn Knight,4kLzeK6snErmNUofhzucrX,spotify:track:4kLzeK6snErmNUofhzucrX,3,Pop,FALSE,0.613,0.334,0,-12.087,0.0991,0.927,0,0.0898,0.84,181.64,1,3,159560,0:14
1949,Cruising Down the River,Russ Morgan and His Orchestra,7bVD6VV422a8Y9PqfCksWG,spotify:track:7bVD6VV422a8Y9PqfCksWG,5,Jazz,TRUE,0.602,0.355,9,-10.309,0.0275,0.88,0,0.324,0.899,98.985,1,3,154947,0:07
1949,ghost riders in the sky,Vaughn Monroe,6llTPEB5phgi7Pf1yx3fzJ,spotify:track:6llTPEB5phgi7Pf1yx3fzJ,6,Pop,FALSE,0.428,0.587,9,-5.039,0.0327,0.957,2.09E-05,0.19,0.336,126.574,1,3,176707,0:11
1949,Some Enchanted Evening,Perry Como,0MVjP6RWqGXygcgxRYfP3V,spotify:track:0MVjP6RWqGXygcgxRYfP3V,7,Pop,FALSE,0.193,0.095,0,-17.551,0.0362,0.934,0.0019,0.324,0.231,89.418,1,3,208467,0:15
1949,You're Breaking My Heart,Vic Damone,5d7kxP6rw5fujwzZ2cgl0u,spotify:track:5d7kxP6rw5fujwzZ2cgl0u,8,Pop,FALSE,0.248,0.29,10,-14.49,0.0339,0.955,0,0.288,0.155,79.702,1,4,203173,0:14
1949,That Lucky Old Sun,Frankie Laine,6NnX03shOgoVe2v031qzjC,spotify:track:6NnX03shOgoVe2v031qzjC,9,Pop,FALSE,0.345,0.156,2,-16.17,0.0313,0.911,4.99E-05,0.113,0.273,104.78,1,5,211107,0:20
1949,Mule Train,Frankie Laine,7dT79SqVC9vILz2pERdxz1,spotify:track:7dT79SqVC9vILz2pERdxz1,10,Pop,FALSE,0.824,0.532,5,-12.076,0.0636,0.781,0,0.0794,0.692,141.732,1,4,155400,0:18
1949,Boogie Chillen,John Lee Hooker,5oyKFxTeInGiLn7MVTqmMR,spotify:track:5oyKFxTeInGiLn7MVTqmMR,11,Jazz,FALSE,0.678,0.272,4,-10.415,0.0525,0.858,0.0236,0.109,0.378,149.128,1,4,189507,1:05
1949,Deacon's Hop,Deacon McNeely & His Blue Jays,2TK84kxI6d8GXeo71ydKOU,spotify:track:2TK84kxI6d8GXeo71ydKOU,12,Jazz,FALSE,0.615,0.579,8,-8.802,0.241,0.669,0.499,0.0792,0.605,126.683,1,4,170693,0:00
1949,The Huckle-Buck,Paul Williams and His Hucklebuckers,0UXRDuYhl963Ifi8QwoXnI,spotify:track:0UXRDuYhl963Ifi8QwoXnI,13,Jazz,TRUE,0.79,0.278,7,-8.119,0.0304,0.789,0.586,0.0775,0.66,109.755,1,4,190333,0:26
1949,Trouble Blues,Charles Brown,0dQJDbOBQ71gTjPjQ0v5b9,spotify:track:0dQJDbOBQ71gTjPjQ0v5b9,14,Jazz,FALSE,0.424,0.202,8,-15.686,0.0323,0.817,0.000205,0.334,0.41,99.27,1,3,187773,0:25
1949,Ain't Nobody's Business,Jimmy Witherspoon,5ILqdpRZ5I2y6CoIuPRSoT,spotify:track:5ILqdpRZ5I2y6CoIuPRSoT,15,Jazz,TRUE,0.441,0.421,8,-8.32,0.0322,0.859,0.144,0.1,0.103,91.961,1,4,214827,0:44
1949,Roomin' House Boogie,Amos Milburn,6qUqXhrdUff2j2fnimWzqi,spotify:track:6qUqXhrdUff2j2fnimWzqi,16,Jazz,FALSE,0.626,0.594,7,-10.614,0.0686,0.489,0.671,0.0382,0.698,143.701,1,4,166133,0:21
1949,All She Wants To Do Is Rock,Wynonie Harris,7vxfDgcmK5hblhggiVPmDe,spotify:track:7vxfDgcmK5hblhggiVPmDe,17,R&B/Soul,FALSE,0.743,0.453,5,-6.194,0.462,0.627,0,0.131,0.67,73.546,0,4,153747,0:18
1949,Tell Me So,The Orioles,61R12XBpRayyDODeLD1CJk,spotify:track:61R12XBpRayyDODeLD1CJk,18,R&B/Soul,FALSE,0.328,0.0643,8,-17.473,0.0318,0.993,0.000679,0.109,0.266,74.738,1,4,189160,0:10
1949,"Baby, Get Lost - Single Version",Dinah Washington,3En1intM6SXIHcwnC5m6M6,spotify:track:3En1intM6SXIHcwnC5m6M6,19,Jazz,FALSE,0.449,0.204,3,-10.944,0.044,0.787,0.000526,0.211,0.566,73.914,1,4,170173,0:49
1949,Beans And Cornbread,Louis Jordan,4F51T886k8UErHVG0YGAOG,spotify:track:4F51T886k8UErHVG0YGAOG,20,Jazz,FALSE,0.771,0.561,7,-5.514,0.0707,0.497,0,0.0834,0.648,108.711,1,4,168867,0:10
1949,Saturday Night Fish Fry,Louis Jordan,6SF07c1jhK9lWvM1GGXyaN,spotify:track:6SF07c1jhK9lWvM1GGXyaN,21,Jazz,FALSE,0.771,0.533,3,-11.899,0.0727,0.349,0,0.301,0.894,107.331,1,4,157867,0:04
1949,Far Away Places (with Henri René & His Orchestra),Perry Como,1hAJhFCWbCJzQCLzxmSPhU,spotify:track:1hAJhFCWbCJzQCLzxmSPhU,24,Pop,FALSE,0.281,0.0305,4,-19.953,0.048,0.948,0.00128,0.271,0.187,164.839,1,3,183840,0:15
1949,The Pussy Cat Song (Nyow! Nyot Nyow!),Jo Stafford,4PFMfCf6Mdf90CKMrT3iUb,spotify:track:4PFMfCf6Mdf90CKMrT3iUb,25,Pop,FALSE,0.778,0.132,7,-15.051,0.115,0.902,0,0.151,0.659,82.846,0,4,174867,0:40
1949,I've Got My Love To Keep Me Warm,Les Brown,5C1uuRlNvKd8mrHnfOqNeO,spotify:track:5C1uuRlNvKd8mrHnfOqNeO,26,Pop,FALSE,0.549,0.253,7,-14.344,0.042,0.934,0.488,0.142,0.435,147.422,0,3,174360,0:00
1949,Powder Your Face With Sunshine (Smile! Smile! Smile!),Dean Martin,5ZPzjtXNZJBhMSJSUnou3p,spotify:track:5ZPzjtXNZJBhMSJSUnou3p,27,Pop,FALSE,0.501,0.246,5,-10.682,0.0436,0.959,0.0887,0.283,0.568,168.243,0,3,152533,0:08
1949,So Tired,Kay Starr,3aC2hoKLrGqJ3mGxltpulS,spotify:track:3aC2hoKLrGqJ3mGxltpulS,30,Pop,FALSE,0.398,0.0323,6,-17.808,0.0357,0.967,0,0.1,0.226,93.487,1,4,169333,0:22
1949,Red Roses For A Blue Lady,Guy Lombardo,3tHmK7zmMmdSjgmejMIVRy,spotify:track:3tHmK7zmMmdSjgmejMIVRy,31,Pop,FALSE,0.602,0.0687,0,-14.304,0.0373,0.983,0.0904,0.0795,0.348,124.114,1,4,166667,1:06
1949,So In Love,Dinah Shore,2BZqKuQUY9yz4M8wQ06i65,spotify:track:2BZqKuQUY9yz4M8wQ06i65,32,Pop,FALSE,0.341,0.105,2,-18.069,0.0421,0.881,2.07E-05,0.242,0.111,120.218,1,4,184667,0:25
1949,Sunflower,Frank Sinatra,2Wvrz1B330PQYwj16oxbyF,spotify:track:2Wvrz1B330PQYwj16oxbyF,33,Pop,FALSE,0.587,0.0933,0,-18.953,0.138,0.913,0,0.114,0.582,181.511,1,4,173333,0:16
1949,I Love You So Much It Hurts,Buddy Clark,7fsUhyEcQlJlgoS2iEerJk,spotify:track:7fsUhyEcQlJlgoS2iEerJk,34,Pop,FALSE,0.287,0.123,0,-16.574,0.0341,0.972,0.226,0.284,0.238,104.002,0,4,153680,0:04
1949,Forever And Ever,Perry Como,1JjyOmfAz0GvLdKs2G9YZp,spotify:track:1JjyOmfAz0GvLdKs2G9YZp,35,Pop,FALSE,0.266,0.115,5,-14.887,0.0326,0.941,0.000217,0.357,0.335,96.25,1,4,200600,0:55
1949,A - You're Adorable,Perry Como,35aQrDYC4nRXRd874U9drB,spotify:track:35aQrDYC4nRXRd874U9drB,36,Pop,FALSE,0.409,0.0578,0,-17.458,0.0473,0.972,0.000562,0.162,0.393,79.154,1,4,144427,0:38
1949,Careless Hands,Mel Torme,2xY83SjzOc7JVsouOUAYlw,spotify:track:2xY83SjzOc7JVsouOUAYlw,37,Pop,FALSE,0.649,0.135,9,-16.827,0.142,0.811,0.00225,0.139,0.427,133.896,0,4,194933,0:12
1949,Again,Mel Torme,2lNSYI4KUVdNcNrcQYxKw9,spotify:track:2lNSYI4KUVdNcNrcQYxKw9,38,Pop,FALSE,0.396,0.202,0,-17.642,0.0462,0.94,0.147,0.144,0.331,140.626,1,4,191253,0:06
1949,Once In Love With Amy,Dean Martin,5t9CciqUi6H3kFTyFs7L0r,spotify:track:5t9CciqUi6H3kFTyFs7L0r,40,Pop,FALSE,0.467,0.15,3,-14.612,0.0428,0.982,0.000863,0.139,0.541,117.585,1,4,133893,0:08
1949,Bali Ha'i,Peggy Lee,1UEH8awuiyMMcsrDtNwlQC,spotify:track:1UEH8awuiyMMcsrDtNwlQC,41,Pop,FALSE,0.219,0.23,0,-10.222,0.0332,0.933,0.00279,0.291,0.231,85.073,1,4,188733,0:06
1949,Some Enchanted Evening - Single Version,Bing Crosby,3lLSZPyfI0r2LETcHOZVQZ,spotify:track:3lLSZPyfI0r2LETcHOZVQZ,42,Pop,FALSE,0.229,0.207,9,-11.748,0.0345,0.934,0.00419,0.1,0.336,82.955,1,4,185000,0:12
1949,A Wonderful Guy,Dinah Shore,67mEuehr77ie1yON50e9lK,spotify:track:67mEuehr77ie1yON50e9lK,43,Jazz,FALSE,0.544,0.279,8,-8.204,0.0562,0.766,0.00695,0.141,0.52,101.382,1,4,179769,0:07
1949,Merry-Go-Round Waltz,Guy Lombardo,2wc4kljoZ7vLtqPRty2ENY,spotify:track:2wc4kljoZ7vLtqPRty2ENY,45,Jazz,FALSE,0.571,0.465,5,-6.816,0.034,0.883,3.79E-05,0.113,0.897,185.713,1,3,169280,0:23
1949,The Four Winds and The Seven Seas,Mel Torme,3RGUivaDu5d9N6LsD2TxMy,spotify:track:3RGUivaDu5d9N6LsD2TxMy,46,Pop,FALSE,0.504,0.109,3,-20.954,0.0346,0.92,0.115,0.182,0.386,111.621,1,4,185773,0:18
1949,Let's Take an Old-Fashioned Walk (with Doris Day & The Ken Lane Singers),Frank Sinatra,3K4Dyen28AazcwU1e0uvlo,spotify:track:3K4Dyen28AazcwU1e0uvlo,47,Pop,FALSE,0.439,0.241,11,-12.288,0.0544,0.966,9.09E-06,0.334,0.809,199.241,1,3,179373,0:13
1949,You're So Understanding,Evelyn Knight,4WATOisx8mgSZsGrjpqfdN,spotify:track:4WATOisx8mgSZsGrjpqfdN,48,Pop,FALSE,0.519,0.0943,3,-16.024,0.0292,0.986,0,0.127,0.357,72.405,1,4,181800,0:03
1949,"There's Yes, Yes In Your Eyes",Kay Starr,7trhg7AbHHLjmSZ9CuDRNs,spotify:track:7trhg7AbHHLjmSZ9CuDRNs,49,Jazz,FALSE,0.7,0.227,0,-8.059,0.0353,0.833,0,0.497,0.729,117.728,1,4,142373,0:03
1949,Room Full Of Roses,George Morgan,5ipsEeaCsextXmkf6vHchj,spotify:track:5ipsEeaCsextXmkf6vHchj,50,Country,FALSE,0.626,0.109,11,-15.638,0.0373,0.943,7.72E-06,0.157,0.534,112.561,1,4,167480,0:08
1949,Maybe Its Because,Dick Haymes,5MvMRNIqZ9fr3U8fskIgTs,spotify:track:5MvMRNIqZ9fr3U8fskIgTs,51,Pop,FALSE,0.288,0.0379,2,-19.231,0.0338,0.974,0,0.169,0.128,172.911,1,3,199425,0:16
1949,Jealous Heart,Tex Ritter,11p3gmmhTmCKXC9pbKh3rc,spotify:track:11p3gmmhTmCKXC9pbKh3rc,52,Country,TRUE,0.507,0.146,9,-14.432,0.0383,0.893,0.000498,0.342,0.753,173.136,1,4,173373,0:11
1949,Dance Of The Hours,Spike Jones and His Orchestra,2h6gZ4LFQVB884HWiz2PxB,spotify:track:2h6gZ4LFQVB884HWiz2PxB,53,Pop,FALSE,0.427,0.676,4,-13.009,0.652,0.95,1.23E-05,0.462,0.442,64.191,1,3,212091,1:22
1949,Whispering Hope - Remastered,Jo Stafford,67LthQsKbNsIwginEAQiiq,spotify:track:67LthQsKbNsIwginEAQiiq,54,Pop,FALSE,0.171,0.131,7,-16.749,0.037,0.983,3.56E-06,0.104,0.17,88.322,1,3,186933,1:02
1949,Scotch Hot (Hop Scotch Polka),Guy Lombardo,1aDXWrnkSCdhptMEQw8b0y,spotify:track:1aDXWrnkSCdhptMEQw8b0y,55,Jazz,FALSE,0.48,0.269,0,-15.015,0.0502,0.889,0.202,0.351,0.919,203.093,1,4,173347,0:50
1949,I Never See Maggie Alone,Kenny Roberts,3DsMTgrf3kGIyvIqVuTn7Y,spotify:track:3DsMTgrf3kGIyvIqVuTn7Y,56,Country,FALSE,0.597,0.394,4,-10.513,0.0282,0.473,0,0.0752,0.818,107.017,1,4,156827,0:30
1949,Don't Cry Joe,Georgia Gibbs,66JgA3fSkSAzQZowUycG1Y,spotify:track:66JgA3fSkSAzQZowUycG1Y,57,Jazz,FALSE,0.496,0.409,0,-11.892,0.0292,0.842,4.11E-06,0.245,0.562,101.086,0,3,130547,0:14
1949,"I Can Dream, Can't I?",The Andrews Sisters,5z7d3el8Nu2sIvkoT8m5TO,spotify:track:5z7d3el8Nu2sIvkoT8m5TO,58,Pop,FALSE,0.277,0.162,2,-7.46,0.0291,0.965,0,0.108,0.226,175.429,0,4,160733,0:11
1949,Slipping Around,Floyd Tillman,51grxWXf14CnL3rrNgSRnj,spotify:track:51grxWXf14CnL3rrNgSRnj,59,Country,TRUE,0.517,0.347,2,-14.429,0.03,0.8,3.10E-05,0.314,0.573,107.396,1,4,162827,0:17
1949,I've Got a Lovely Bunch of Coconuts,Freddy Martin,30M1Hau5GbajCTRlJjMh4B,spotify:track:30M1Hau5GbajCTRlJjMh4B,60,Jazz,FALSE,0.63,0.47,10,-12.142,0.132,0.906,5.15E-06,0.222,0.929,130.787,1,4,169493,0:06
